carrier_name,route,shipment_date,delay_minutes,sla_breach_minutes,disruption_cost,total_additional_cost,cargo_value,weight_kg
MSC,London-Singapore,2025-02-08,0.0,0.0,0.0,493.36,10622.97,9053.07
MSC,Mumbai-Dubai,2025-08-31,2880.0,0.0,0.0,0.0,13637.28,1279.56
Maersk,Hong_Kong-Tokyo,2025-06-21,0.0,0.0,0.0,1082.57,7535.81,10658.5
Kuehne_Nagel,New_York-Hamburg,2025-05-13,7200.0,2880.0,4800.0,4800.0,12921.4,5226.06
MSC,Rotterdam-New_York,2025-08-23,-1414.0,0.0,0.0,1123.5,17299.59,13371.07
MSC,Mumbai-Dubai,2025-04-08,0.0,0.0,0.0,1689.17,4664.9,11551.8
UPS,London-Singapore,2024-12-26,-1348.0,0.0,0.0,0.0,14969.0,3319.06
CMA_CGM,Rotterdam-New_York,2025-07-03,8640.0,5760.0,2400.0,4995.29,38848.06,16248.48
CMA_CGM,Los_Angeles-Tokyo,2025-03-20,0.0,0.0,0.0,735.49,21081.4,16582.28
CMA_CGM,Los_Angeles-Tokyo,2025-08-08,1440.0,0.0,0.0,0.0,19835.4,17927.94
CMA_CGM,Hong_Kong-Tokyo,2025-06-28,1440.0,0.0,0.0,0.0,24954.9,17036.56
FedEx,London-Singapore,2025-09-18,2880.0,0.0,0.0,2046.19,63441.67,1468.14
CMA_CGM,Los_Angeles-Tokyo,2024-11-13,0.0,0.0,0.0,362.56,28531.3,10899.88
Kuehne_Nagel,Hong_Kong-Tokyo,2024-11-07,0.0,0.0,0.0,314.75,6862.11,19410.26
COSCO,Dubai-London,2024-12-01,1440.0,0.0,0.0,866.21,38103.91,9852.83
Maersk,New_York-Hamburg,2024-11-22,1440.0,0.0,0.0,388.29,40468.03,1512.95
COSCO,Los_Angeles-Tokyo,2024-11-19,0.0,0.0,0.0,1596.77,13094.86,18316.08
Kuehne_Nagel,Dubai-London,2025-07-13,1440.0,0.0,0.0,645.21,8460.87,14325.2
Maersk,Rotterdam-New_York,2025-05-22,0.0,0.0,0.0,0.0,12450.77,1551.69
FedEx,Rotterdam-New_York,2025-05-05,1440.0,0.0,0.0,713.76,3751.48,18378.17
CMA_CGM,Rotterdam-New_York,2024-10-08,0.0,0.0,0.0,681.69,68657.76,13840.18
DHL,London-Singapore,2025-03-18,4320.0,0.0,0.0,1394.17,38145.93,479.04
COSCO,Los_Angeles-Tokyo,2025-04-09,0.0,0.0,0.0,0.0,401534.37,14218.12
CMA_CGM,Mumbai-Dubai,2025-02-18,-562.0,0.0,0.0,1646.57,9168.63,13051.04
Maersk,Shanghai-Los_Angeles,2025-08-03,-813.0,0.0,0.0,1275.06,11764.98,15082.42
COSCO,London-Singapore,2025-06-27,5760.0,1440.0,600.0,2223.91,79146.04,2825.79
UPS,Dubai-London,2025-03-14,1440.0,0.0,0.0,2317.22,23371.11,11656.15
MSC,Singapore-Hamburg,2024-10-06,2880.0,0.0,0.0,649.71,15746.36,3935.34
UPS,London-Singapore,2025-07-01,0.0,0.0,0.0,1199.63,27819.67,5932.77
DHL,Shanghai-Rotterdam,2025-04-20,2880.0,0.0,0.0,0.0,61902.49,16839.94
CMA_CGM,London-Singapore,2025-09-12,2880.0,0.0,0.0,730.59,14050.64,17421.31
FedEx,Hong_Kong-Tokyo,2025-06-25,0.0,0.0,0.0,770.72,15351.79,18002.36
CMA_CGM,Shanghai-Los_Angeles,2025-02-19,0.0,0.0,0.0,390.06,55175.55,3509.44
DHL,Mumbai-Dubai,2025-06-02,-1364.0,0.0,0.0,0.0,10505.4,12596.7
DHL,Dubai-London,2025-04-28,5760.0,1440.0,1800.0,2319.17,12231.35,10837.91
MSC,London-Singapore,2024-11-09,0.0,0.0,0.0,1028.0,52724.53,15503.31
DHL,Mumbai-Dubai,2025-03-10,1440.0,0.0,0.0,2595.13,96898.08,17910.54
UPS,Shanghai-Rotterdam,2025-03-31,0.0,0.0,0.0,1671.18,33243.89,12766.5
MSC,New_York-Hamburg,2024-10-12,0.0,0.0,0.0,705.96,9568.01,10090.36
CMA_CGM,Shanghai-Los_Angeles,2025-01-15,2880.0,0.0,0.0,3218.82,5923.25,11339.46
COSCO,Mumbai-Dubai,2025-03-17,1440.0,0.0,0.0,386.65,23793.54,421.95
CMA_CGM,Los_Angeles-Tokyo,2025-05-03,1440.0,0.0,0.0,0.0,10928.51,6137.74
FedEx,Dubai-London,2025-06-28,-1203.0,0.0,0.0,1665.83,25568.35,11773.51
DHL,London-Singapore,2025-03-11,2880.0,0.0,0.0,0.0,190174.85,13046.79
DHL,New_York-Hamburg,2024-10-24,1440.0,0.0,0.0,212.04,3806.03,7580.05
Maersk,Dubai-London,2024-10-24,0.0,0.0,0.0,814.44,48361.17,2523.08
MSC,Dubai-London,2024-11-01,2880.0,0.0,0.0,1568.44,120344.34,18071.96
Maersk,New_York-Hamburg,2025-01-09,7200.0,1440.0,2400.0,4224.38,1980.09,7126.05
MSC,Dubai-London,2025-09-04,1440.0,0.0,0.0,1419.18,50538.97,6571.05
UPS,New_York-Hamburg,2025-06-14,7200.0,4320.0,1800.0,1800.0,57563.36,3231.59
MSC,Shanghai-Los_Angeles,2025-02-14,1440.0,0.0,0.0,745.2,4225.34,9550.74
CMA_CGM,Los_Angeles-Tokyo,2025-04-01,0.0,0.0,0.0,1390.73,58624.31,1268.21
FedEx,Rotterdam-New_York,2025-03-03,0.0,0.0,0.0,758.88,20362.89,7056.83
COSCO,Los_Angeles-Tokyo,2025-04-13,4320.0,0.0,0.0,1084.39,55547.89,5198.87
MSC,Hong_Kong-Tokyo,2025-09-21,0.0,0.0,0.0,0.0,4850.0,14465.69
MSC,Shanghai-Los_Angeles,2025-01-01,0.0,0.0,0.0,821.38,50625.48,636.57
MSC,Shanghai-Los_Angeles,2025-09-16,-779.0,0.0,0.0,1920.22,7821.41,3411.45
FedEx,Mumbai-Dubai,2025-09-24,1440.0,0.0,0.0,338.79,5421.0,9035.58
DHL,Shanghai-Los_Angeles,2025-09-04,1440.0,0.0,0.0,558.66,35128.27,14405.88
FedEx,Rotterdam-New_York,2024-11-21,0.0,0.0,0.0,0.0,127107.9,16043.36
Kuehne_Nagel,Singapore-Hamburg,2024-11-14,5760.0,0.0,0.0,805.16,76876.51,5330.49
Kuehne_Nagel,Rotterdam-New_York,2024-10-08,0.0,0.0,0.0,2238.44,12970.66,15930.31
Kuehne_Nagel,New_York-Hamburg,2024-11-30,0.0,0.0,0.0,0.0,113572.83,5385.47
DHL,London-Singapore,2024-11-01,0.0,0.0,0.0,528.5,26288.33,1555.78
Kuehne_Nagel,Mumbai-Dubai,2025-05-08,-998.0,0.0,0.0,1882.9,39141.17,8852.53
COSCO,New_York-Hamburg,2024-12-10,-1283.0,0.0,0.0,0.0,6417.73,8281.46
CMA_CGM,Hong_Kong-Tokyo,2025-06-14,0.0,0.0,0.0,489.07,18299.54,14152.83
FedEx,Dubai-London,2024-12-14,0.0,0.0,0.0,1180.74,9493.07,15972.14
DHL,Rotterdam-New_York,2025-03-21,0.0,0.0,0.0,1704.77,19426.34,5645.93
CMA_CGM,Dubai-London,2025-06-12,4320.0,0.0,0.0,837.25,6579.4,19622.55
CMA_CGM,Los_Angeles-Tokyo,2025-04-29,0.0,0.0,0.0,1351.94,207911.35,12689.24
DHL,Rotterdam-New_York,2025-02-20,0.0,0.0,0.0,2672.83,73302.05,1728.11
Kuehne_Nagel,Los_Angeles-Tokyo,2025-05-03,-799.0,0.0,0.0,829.11,12762.53,4404.12
DHL,Rotterdam-New_York,2025-01-09,0.0,0.0,0.0,0.0,27775.44,11737.19
UPS,Shanghai-Los_Angeles,2025-04-02,0.0,0.0,0.0,0.0,224963.79,14890.01
CMA_CGM,Dubai-London,2024-10-24,1440.0,0.0,0.0,620.44,67210.01,15634.33
DHL,Shanghai-Rotterdam,2025-08-01,-688.0,0.0,0.0,225.12,51887.94,5206.64
CMA_CGM,Rotterdam-New_York,2025-06-10,1440.0,0.0,0.0,237.63,10357.9,16510.18
Kuehne_Nagel,Singapore-Hamburg,2024-12-10,7200.0,1440.0,600.0,1104.04,14576.78,14019.52
FedEx,Mumbai-Dubai,2025-05-13,0.0,0.0,0.0,835.33,28588.43,13299.54
COSCO,Rotterdam-New_York,2025-03-08,7200.0,1440.0,2400.0,3668.03,66066.96,8133.81
Maersk,New_York-Hamburg,2024-11-12,4320.0,0.0,0.0,0.0,4177.0,12006.91
Kuehne_Nagel,Mumbai-Dubai,2025-05-04,-509.0,0.0,0.0,546.22,15233.38,4902.51
Maersk,Mumbai-Dubai,2024-10-14,1440.0,0.0,0.0,0.0,34302.48,9319.65
MSC,Los_Angeles-Tokyo,2024-12-28,1440.0,0.0,0.0,124.55,25008.83,8164.43
DHL,Shanghai-Los_Angeles,2024-12-16,0.0,0.0,0.0,0.0,17582.82,6232.95
DHL,London-Singapore,2024-11-25,1440.0,0.0,0.0,945.65,15970.25,17725.69
Kuehne_Nagel,Singapore-Hamburg,2025-01-23,1440.0,0.0,0.0,1717.44,6628.21,16173.63
CMA_CGM,Rotterdam-New_York,2024-11-19,-616.0,0.0,0.0,3247.87,10757.91,2387.95
Kuehne_Nagel,Shanghai-Los_Angeles,2025-07-15,0.0,0.0,0.0,289.38,28584.04,4596.39
MSC,Mumbai-Dubai,2025-06-28,1440.0,0.0,0.0,0.0,19190.45,5700.43
Kuehne_Nagel,Dubai-London,2025-02-27,0.0,0.0,0.0,672.07,14268.81,15665.13
DHL,Mumbai-Dubai,2024-10-03,-715.0,0.0,0.0,0.0,25971.49,10855.6
Kuehne_Nagel,Los_Angeles-Tokyo,2025-02-20,0.0,0.0,0.0,454.76,6525.97,14687.53
CMA_CGM,Shanghai-Rotterdam,2024-10-22,5760.0,0.0,0.0,626.63,50940.5,13811.11
DHL,Singapore-Hamburg,2025-04-15,2880.0,0.0,0.0,797.77,13016.44,5601.72
CMA_CGM,Singapore-Hamburg,2025-08-01,0.0,0.0,0.0,1532.3,6171.0,19246.2
Kuehne_Nagel,Mumbai-Dubai,2024-10-03,7200.0,1440.0,2400.0,3371.45,13299.01,13479.35
DHL,Shanghai-Los_Angeles,2024-11-11,1440.0,0.0,0.0,564.23,36233.97,17298.54
UPS,Singapore-Hamburg,2025-04-20,1440.0,0.0,0.0,966.16,225222.87,7283.38
COSCO,Los_Angeles-Tokyo,2025-06-14,0.0,0.0,0.0,0.0,15623.68,10106.24
CMA_CGM,Singapore-Hamburg,2025-01-10,0.0,0.0,0.0,733.59,17628.42,17239.22
COSCO,Shanghai-Los_Angeles,2025-05-14,0.0,0.0,0.0,1145.7,31012.57,8321.57
UPS,London-Singapore,2025-04-23,1440.0,0.0,0.0,0.0,54029.82,6385.14
UPS,New_York-Hamburg,2024-10-02,0.0,0.0,0.0,0.0,12592.15,9072.96
UPS,Rotterdam-New_York,2025-01-24,0.0,0.0,0.0,299.17,20129.19,894.91
UPS,Shanghai-Rotterdam,2025-09-05,-661.0,0.0,0.0,0.0,22643.28,3538.09
FedEx,Los_Angeles-Tokyo,2025-08-10,0.0,0.0,0.0,491.99,45023.27,3494.6
COSCO,Singapore-Hamburg,2024-11-21,4320.0,1440.0,1800.0,2131.01,18876.73,19657.17
Kuehne_Nagel,Shanghai-Rotterdam,2025-01-31,5760.0,0.0,0.0,652.84,63939.26,16630.53
MSC,London-Singapore,2025-09-21,1440.0,0.0,0.0,0.0,78576.95,6075.0
Kuehne_Nagel,Dubai-London,2025-01-01,10080.0,7200.0,3000.0,3000.0,62715.69,8844.96
Kuehne_Nagel,Rotterdam-New_York,2025-08-29,1440.0,0.0,0.0,0.0,2852.35,19994.11
COSCO,Dubai-London,2025-04-03,-1093.0,0.0,0.0,2418.16,60070.45,17572.36
Kuehne_Nagel,Los_Angeles-Tokyo,2025-08-06,8640.0,2880.0,4800.0,6181.63,24251.77,12157.81
Maersk,Rotterdam-New_York,2024-12-20,0.0,0.0,0.0,840.68,25948.79,17004.7
FedEx,Mumbai-Dubai,2024-12-11,0.0,0.0,0.0,0.0,46988.07,14261.83
Kuehne_Nagel,London-Singapore,2025-06-13,-115.0,0.0,0.0,955.19,22479.94,4288.86
DHL,Singapore-Hamburg,2025-04-01,4320.0,0.0,0.0,0.0,17200.86,12305.26
Kuehne_Nagel,Singapore-Hamburg,2025-04-02,-594.0,0.0,0.0,937.44,386627.98,6515.68
DHL,Mumbai-Dubai,2025-04-02,2880.0,0.0,0.0,562.68,98765.16,10093.86
MSC,Singapore-Hamburg,2024-12-21,0.0,0.0,0.0,83.44,5688.27,11205.84
Maersk,Rotterdam-New_York,2024-11-06,4320.0,1440.0,1800.0,2564.05,19291.79,16397.88
Maersk,Rotterdam-New_York,2024-12-04,1440.0,0.0,0.0,110.44,55334.4,11066.78
Maersk,Singapore-Hamburg,2025-02-26,-1387.0,0.0,0.0,746.58,52120.45,16440.02
UPS,Rotterdam-New_York,2025-05-01,0.0,0.0,0.0,2405.85,14861.38,12673.21
FedEx,Mumbai-Dubai,2025-06-01,0.0,0.0,0.0,375.41,2852.25,10388.86
Kuehne_Nagel,Dubai-London,2025-05-30,0.0,0.0,0.0,65.96,38051.13,5127.98
DHL,Shanghai-Los_Angeles,2025-04-27,0.0,0.0,0.0,1039.49,70280.52,1255.31
FedEx,Singapore-Hamburg,2025-08-28,-1144.0,0.0,0.0,584.73,46187.61,18601.85
FedEx,London-Singapore,2025-08-07,7200.0,4320.0,7200.0,7200.0,47551.58,16393.92
FedEx,Singapore-Hamburg,2024-10-26,0.0,0.0,0.0,1329.26,34394.48,6236.68
Maersk,Dubai-London,2024-11-24,1440.0,0.0,0.0,381.32,12931.86,13722.07
MSC,Mumbai-Dubai,2025-06-15,0.0,0.0,0.0,1054.88,28103.1,17786.68
MSC,Shanghai-Los_Angeles,2024-11-17,1440.0,0.0,0.0,799.77,6858.58,11713.85
Maersk,Rotterdam-New_York,2025-08-28,4320.0,1440.0,1800.0,1800.0,34032.93,17191.78
DHL,London-Singapore,2025-04-15,2880.0,0.0,0.0,1476.76,6840.05,2483.05
DHL,Singapore-Hamburg,2024-11-24,-876.0,0.0,0.0,1007.23,861.41,14604.14
DHL,Hong_Kong-Tokyo,2025-08-29,2880.0,0.0,0.0,1050.55,36220.24,14165.09
Kuehne_Nagel,Shanghai-Rotterdam,2025-07-21,0.0,0.0,0.0,2183.72,7516.05,2242.53
MSC,Shanghai-Los_Angeles,2024-10-25,-372.0,0.0,0.0,1745.3,17502.4,18094.44
Kuehne_Nagel,Rotterdam-New_York,2025-04-02,0.0,0.0,0.0,1794.17,64849.06,1284.71
MSC,Dubai-London,2025-04-16,-1019.0,0.0,0.0,0.0,126531.09,947.7
FedEx,London-Singapore,2024-10-27,0.0,0.0,0.0,0.0,69925.82,17084.11
Maersk,Shanghai-Los_Angeles,2025-05-06,4320.0,0.0,0.0,534.48,15888.67,6899.55
UPS,Shanghai-Los_Angeles,2024-12-01,0.0,0.0,0.0,0.0,6949.4,15516.76
FedEx,New_York-Hamburg,2025-01-02,-132.0,0.0,0.0,761.89,68740.09,16338.57
CMA_CGM,Mumbai-Dubai,2025-05-30,-281.0,0.0,0.0,425.55,18008.1,7716.0
Kuehne_Nagel,Rotterdam-New_York,2025-07-18,1440.0,0.0,0.0,309.82,141465.95,7009.05
MSC,London-Singapore,2025-03-08,2880.0,0.0,0.0,0.0,64928.81,1193.71
FedEx,Shanghai-Rotterdam,2025-08-21,-911.0,0.0,0.0,0.0,4807.74,11125.64
Maersk,London-Singapore,2025-05-29,0.0,0.0,0.0,0.0,9235.98,682.6
CMA_CGM,Mumbai-Dubai,2025-02-16,0.0,0.0,0.0,0.0,35006.87,15925.42
COSCO,Mumbai-Dubai,2025-09-28,1440.0,0.0,0.0,592.3,32586.0,17736.5
Kuehne_Nagel,Los_Angeles-Tokyo,2024-12-25,-1058.0,0.0,0.0,618.96,47783.22,19791.54
FedEx,London-Singapore,2025-08-16,0.0,0.0,0.0,426.93,164408.8,19297.49
Maersk,Singapore-Hamburg,2025-01-08,1440.0,0.0,0.0,1080.27,8800.26,9120.95
Maersk,London-Singapore,2025-03-05,0.0,0.0,0.0,703.29,79365.48,15553.39
MSC,Rotterdam-New_York,2024-10-22,-671.0,0.0,0.0,4068.56,70821.42,5504.2
UPS,New_York-Hamburg,2025-07-18,1440.0,0.0,0.0,814.94,15054.4,8640.95
FedEx,Hong_Kong-Tokyo,2025-03-15,-815.0,0.0,0.0,619.52,20631.22,7148.49
Maersk,Mumbai-Dubai,2024-10-15,0.0,0.0,0.0,958.19,16487.1,3559.62
Kuehne_Nagel,Shanghai-Rotterdam,2025-09-02,-377.0,0.0,0.0,549.78,22240.93,13434.6
DHL,Rotterdam-New_York,2025-01-31,2880.0,0.0,0.0,0.0,17303.21,8921.67
Maersk,Mumbai-Dubai,2025-07-29,2880.0,0.0,0.0,331.22,31528.65,15150.61
UPS,Shanghai-Los_Angeles,2025-03-01,0.0,0.0,0.0,1752.49,47209.48,13261.23
Maersk,New_York-Hamburg,2024-10-09,1440.0,0.0,0.0,1117.28,3916.67,17136.2
MSC,Mumbai-Dubai,2024-12-12,4320.0,0.0,0.0,0.0,31062.91,3325.92
COSCO,Shanghai-Rotterdam,2025-06-16,-376.0,0.0,0.0,1752.43,19982.0,18828.5
FedEx,Hong_Kong-Tokyo,2025-07-08,0.0,0.0,0.0,1684.07,105588.24,17876.33
MSC,Rotterdam-New_York,2025-09-25,-1423.0,0.0,0.0,608.17,81599.61,6042.96
FedEx,Dubai-London,2025-02-21,-835.0,0.0,0.0,0.0,14907.26,5540.49
CMA_CGM,Hong_Kong-Tokyo,2025-02-27,-219.0,0.0,0.0,4081.26,14725.29,9619.38
FedEx,London-Singapore,2025-03-22,1440.0,0.0,0.0,0.0,13929.32,15972.78
CMA_CGM,Rotterdam-New_York,2025-05-22,-1171.0,0.0,0.0,882.78,25079.51,9438.35
MSC,New_York-Hamburg,2025-08-19,2880.0,0.0,0.0,882.38,2451.22,13445.91
DHL,Rotterdam-New_York,2025-08-31,0.0,0.0,0.0,0.0,93797.92,15366.84
Kuehne_Nagel,Rotterdam-New_York,2024-12-25,-853.0,0.0,0.0,332.01,8829.31,6993.66
UPS,Rotterdam-New_York,2025-07-16,-1248.0,0.0,0.0,0.0,22505.86,17172.97
DHL,Rotterdam-New_York,2025-09-16,0.0,0.0,0.0,526.4,114236.24,4972.59
Kuehne_Nagel,Hong_Kong-Tokyo,2024-11-17,10080.0,5760.0,4800.0,4800.0,13922.66,5386.09
CMA_CGM,Shanghai-Rotterdam,2025-04-03,-885.0,0.0,0.0,0.0,74182.57,19434.49
Maersk,Shanghai-Los_Angeles,2025-05-25,7200.0,1440.0,600.0,1309.41,7506.02,7657.2
Maersk,New_York-Hamburg,2025-08-01,1440.0,0.0,0.0,725.91,84963.94,10870.02
DHL,Mumbai-Dubai,2025-04-14,-760.0,0.0,0.0,1746.38,94385.23,16513.21
Maersk,Shanghai-Los_Angeles,2025-09-09,4320.0,0.0,0.0,600.8,57731.74,12961.73
CMA_CGM,Shanghai-Los_Angeles,2025-03-05,0.0,0.0,0.0,1015.04,16819.3,14173.0
MSC,New_York-Hamburg,2025-06-06,0.0,0.0,0.0,0.0,14918.33,16541.18
UPS,New_York-Hamburg,2025-09-02,0.0,0.0,0.0,0.0,25216.78,2560.98
COSCO,Shanghai-Los_Angeles,2025-07-19,4320.0,0.0,0.0,0.0,21123.02,9785.0
FedEx,Shanghai-Los_Angeles,2025-06-02,0.0,0.0,0.0,0.0,24973.64,16402.8
CMA_CGM,Hong_Kong-Tokyo,2024-11-29,0.0,0.0,0.0,823.58,1629.12,12945.63
Kuehne_Nagel,Hong_Kong-Tokyo,2024-12-31,1440.0,0.0,0.0,0.0,53286.91,19667.39
COSCO,Shanghai-Rotterdam,2025-05-19,-463.0,0.0,0.0,736.77,31149.16,2160.25
CMA_CGM,Dubai-London,2025-04-19,0.0,0.0,0.0,788.79,28882.74,17263.08
FedEx,London-Singapore,2025-01-18,0.0,0.0,0.0,1455.04,18050.04,3356.99
FedEx,Shanghai-Los_Angeles,2025-04-10,-439.0,0.0,0.0,610.66,4743.1,7885.11
UPS,Mumbai-Dubai,2025-07-26,5760.0,2880.0,4800.0,7953.27,33918.39,18639.81
UPS,London-Singapore,2024-10-28,4320.0,0.0,0.0,439.19,38212.77,2322.58
UPS,Singapore-Hamburg,2025-03-16,1440.0,0.0,0.0,2120.35,34073.05,765.98
Maersk,Shanghai-Rotterdam,2025-05-19,11520.0,5760.0,4800.0,5470.72,58807.97,19985.1
Kuehne_Nagel,Shanghai-Los_Angeles,2024-10-11,4320.0,0.0,0.0,0.0,25857.25,15596.15
Kuehne_Nagel,Dubai-London,2025-03-10,0.0,0.0,0.0,0.0,22744.43,4426.6
CMA_CGM,London-Singapore,2024-10-24,0.0,0.0,0.0,1020.33,4201.0,9182.21
MSC,New_York-Hamburg,2025-05-05,0.0,0.0,0.0,1060.58,54542.27,14409.83
FedEx,London-Singapore,2024-10-31,0.0,0.0,0.0,1203.77,9635.99,14987.49
CMA_CGM,Mumbai-Dubai,2025-06-29,-532.0,0.0,0.0,537.84,13990.95,12714.27
COSCO,Rotterdam-New_York,2025-09-10,2880.0,0.0,0.0,1516.27,38030.75,6841.68
CMA_CGM,Mumbai-Dubai,2025-07-27,5760.0,1440.0,600.0,1421.76,121382.78,8388.75
Kuehne_Nagel,New_York-Hamburg,2024-11-24,4320.0,0.0,0.0,944.25,1142.17,7771.09
UPS,Shanghai-Los_Angeles,2025-07-26,0.0,0.0,0.0,0.0,22643.13,7368.8
UPS,Hong_Kong-Tokyo,2025-06-05,0.0,0.0,0.0,1013.3,14227.5,16026.23
CMA_CGM,Los_Angeles-Tokyo,2024-10-14,1440.0,0.0,0.0,466.24,26831.38,16367.15
Kuehne_Nagel,Shanghai-Rotterdam,2025-02-19,10080.0,2880.0,2400.0,2400.0,49293.35,16766.18
Kuehne_Nagel,London-Singapore,2025-01-14,1440.0,0.0,0.0,180.29,6247.96,7586.36
Kuehne_Nagel,Rotterdam-New_York,2025-02-28,1440.0,0.0,0.0,369.8,35504.56,10647.74
UPS,Los_Angeles-Tokyo,2025-01-16,2880.0,0.0,0.0,776.28,38259.92,15977.97
Kuehne_Nagel,New_York-Hamburg,2025-03-28,0.0,0.0,0.0,918.82,9498.76,11733.56
Maersk,London-Singapore,2025-06-08,4320.0,0.0,0.0,2383.39,16827.23,290.16
FedEx,Los_Angeles-Tokyo,2025-08-08,4320.0,1440.0,2400.0,3138.14,21965.26,13513.21
COSCO,Mumbai-Dubai,2025-09-20,0.0,0.0,0.0,488.37,47927.07,12180.03
Kuehne_Nagel,New_York-Hamburg,2025-02-08,0.0,0.0,0.0,1839.18,16767.91,4991.47
CMA_CGM,Los_Angeles-Tokyo,2025-01-24,0.0,0.0,0.0,797.62,55046.51,6354.14
FedEx,Dubai-London,2025-08-19,-630.0,0.0,0.0,377.67,12627.67,18250.92
Maersk,Mumbai-Dubai,2025-04-24,8640.0,2880.0,4800.0,4800.0,2566.15,12211.21
COSCO,Hong_Kong-Tokyo,2025-05-22,0.0,0.0,0.0,2683.08,10507.78,18815.89
UPS,London-Singapore,2025-02-03,7200.0,1440.0,1200.0,1597.12,31041.3,717.27
DHL,New_York-Hamburg,2025-09-21,1440.0,0.0,0.0,1187.99,70175.23,17041.39
Maersk,Dubai-London,2025-01-26,11520.0,5760.0,7200.0,7653.99,34544.46,11751.84
DHL,Shanghai-Los_Angeles,2025-08-27,1440.0,0.0,0.0,423.07,6844.76,18642.73
FedEx,New_York-Hamburg,2025-03-30,4320.0,0.0,0.0,1372.53,19281.15,14511.88
CMA_CGM,New_York-Hamburg,2025-04-15,-1215.0,0.0,0.0,1249.68,161881.72,19429.73
COSCO,Shanghai-Rotterdam,2025-04-06,-664.0,0.0,0.0,519.49,31892.82,4453.62
UPS,Hong_Kong-Tokyo,2025-02-25,2880.0,0.0,0.0,0.0,11261.51,18899.12
COSCO,Shanghai-Rotterdam,2025-07-20,-727.0,0.0,0.0,280.02,3273.25,8332.3
Maersk,New_York-Hamburg,2025-09-02,-169.0,0.0,0.0,1799.87,9700.13,984.97
UPS,Singapore-Hamburg,2025-08-21,1440.0,0.0,0.0,0.0,65811.24,17975.92
DHL,Hong_Kong-Tokyo,2025-06-23,2880.0,0.0,0.0,0.0,2217.48,19871.32
DHL,Singapore-Hamburg,2025-05-15,2880.0,0.0,0.0,615.68,10313.94,13416.23
MSC,Los_Angeles-Tokyo,2025-06-26,0.0,0.0,0.0,2075.16,19742.17,16143.08
COSCO,Shanghai-Los_Angeles,2025-05-04,5760.0,0.0,0.0,712.95,288595.16,2897.47
Kuehne_Nagel,Dubai-London,2025-09-22,0.0,0.0,0.0,701.19,11029.01,17572.42
CMA_CGM,Shanghai-Rotterdam,2025-06-20,0.0,0.0,0.0,796.46,25367.94,2442.92
Kuehne_Nagel,New_York-Hamburg,2025-05-22,0.0,0.0,0.0,381.29,38749.99,8388.71
DHL,London-Singapore,2025-05-19,1440.0,0.0,0.0,228.26,5211.18,6180.62
CMA_CGM,Rotterdam-New_York,2025-06-12,-302.0,0.0,0.0,152.61,13382.88,4716.68
MSC,New_York-Hamburg,2025-07-31,7200.0,1440.0,600.0,1776.01,8153.0,19784.96
Maersk,Mumbai-Dubai,2025-05-09,0.0,0.0,0.0,0.0,4548.5,14746.25
MSC,Shanghai-Rotterdam,2024-11-21,0.0,0.0,0.0,401.81,8330.97,11209.86
CMA_CGM,Dubai-London,2025-03-30,0.0,0.0,0.0,520.94,9069.55,2582.03
DHL,Hong_Kong-Tokyo,2025-02-06,7200.0,0.0,0.0,1487.55,9018.0,13753.71
FedEx,Shanghai-Los_Angeles,2024-11-03,0.0,0.0,0.0,408.89,17028.02,9966.71
CMA_CGM,Dubai-London,2025-06-24,11520.0,7200.0,3000.0,3000.0,20359.09,9307.05
UPS,Los_Angeles-Tokyo,2025-04-07,5760.0,0.0,0.0,0.0,12329.33,3193.72
Kuehne_Nagel,Mumbai-Dubai,2025-02-08,4320.0,0.0,0.0,0.0,14401.26,4762.41
FedEx,Shanghai-Rotterdam,2025-04-23,-620.0,0.0,0.0,981.08,69202.91,10394.8
COSCO,Shanghai-Los_Angeles,2025-04-17,10080.0,2880.0,2400.0,2400.0,5444.43,15297.91
CMA_CGM,Shanghai-Rotterdam,2025-05-26,0.0,0.0,0.0,1112.0,3174.8,9840.5
UPS,Mumbai-Dubai,2025-06-01,0.0,0.0,0.0,0.0,31552.47,6890.39
Kuehne_Nagel,Dubai-London,2024-10-23,-731.0,0.0,0.0,800.17,18804.57,13867.63
COSCO,Rotterdam-New_York,2025-01-04,2880.0,0.0,0.0,1254.67,115200.1,9480.34
MSC,Rotterdam-New_York,2025-05-31,4320.0,1440.0,600.0,600.0,165788.26,1121.0
FedEx,Shanghai-Rotterdam,2025-01-11,2880.0,0.0,0.0,3107.5,31401.69,14007.96
CMA_CGM,Singapore-Hamburg,2025-09-26,2880.0,0.0,0.0,0.0,36372.06,15910.34
Maersk,Rotterdam-New_York,2025-01-12,4320.0,1440.0,1800.0,3327.52,68930.71,1011.42
MSC,London-Singapore,2025-09-03,11520.0,5760.0,9600.0,9854.73,100808.59,3483.94
UPS,Singapore-Hamburg,2025-01-19,1440.0,0.0,0.0,487.87,27099.45,8925.05
Maersk,London-Singapore,2025-05-17,1440.0,0.0,0.0,568.55,30672.22,2299.35
DHL,Rotterdam-New_York,2025-04-16,0.0,0.0,0.0,1323.28,30955.44,8301.93
MSC,Singapore-Hamburg,2024-12-26,1440.0,0.0,0.0,527.35,82526.43,4959.65
Kuehne_Nagel,Hong_Kong-Tokyo,2025-01-28,-764.0,0.0,0.0,695.28,79623.86,1410.56
MSC,London-Singapore,2025-09-23,0.0,0.0,0.0,416.79,37450.44,13372.41
